Date,Condition,Time,Tray,Plant,Hour_m1,µS/cm_m1,°C_m1,Temp.Comp._m1,Offset_m1,Measure_m1,Hour_m2,µS/cm_m2,°C_m2,Temp.Comp._m2,Offset_m2,Measure_m2,C1/C2,Wet_Mean,Wet_Std,Wet_StdErr,Ecp_Mean,Ecp_Std,Ecp_StdErr,Tmp_Mean,Tmp_Std,Tmp_StdErr,Shelf,Leaf_leaf1_x,Fresh weight (mg)_leaf1,Wet weight (mg)_leaf1,Dry weight (mg)_leaf1,RWC (FW-DW)/(TW-DW)_leaf1,Comment_leaf1,Group_leaf1,Leaf_leaf2_x,Fresh weight (mg)_leaf2,Wet weight (mg)_leaf2,Dry weight (mg)_leaf2,RWC (FW-DW)/(TW-DW)_leaf2,Comment_leaf2,Group_leaf2,Mean Fresh weight,Mean Wet weight,Mean Dry weight,Mean RWC,ID_leaf1,Series_leaf1,Repeat_leaf1,Ambient Humidity_leaf1,Ambient Temperature_leaf1,ECSt mAU_leaf1,gH+_leaf1,Leaf Angle_leaf1,Leaf Temperature Differential_leaf1,LEF_leaf1,Light Intensity (PAR)_leaf1,NPQt_leaf1,Phi2_leaf1,PhiNO_leaf1,PhiNPQ_leaf1,PS1 Active Centers_leaf1,PS1 Open Centers_leaf1,PS1 Over Reduced Centers_leaf1,PS1 Oxidized Centers_leaf1,Relative Chlorophyll_leaf1,Thickness_leaf1,vH+_leaf1,time_leaf1,Plant ID_leaf1,Time of Day_leaf1,User_leaf1,Device ID_leaf1,Latitude_leaf1,Longitude_leaf1,Issues_leaf1,Leaf_leaf1_y,ID_leaf2,Series_leaf2,Repeat_leaf2,Ambient Humidity_leaf2,Ambient Temperature_leaf2,ECSt mAU_leaf2,gH+_leaf2,Leaf Angle_leaf2,Leaf Temperature Differential_leaf2,LEF_leaf2,Light Intensity (PAR)_leaf2,NPQt_leaf2,Phi2_leaf2,PhiNO_leaf2,PhiNPQ_leaf2,PS1 Active Centers_leaf2,PS1 Open Centers_leaf2,PS1 Over Reduced Centers_leaf2,PS1 Oxidized Centers_leaf2,Relative Chlorophyll_leaf2,Thickness_leaf2,vH+_leaf2,time_leaf2,Plant ID_leaf2,Time of Day_leaf2,User_leaf2,Device ID_leaf2,Latitude_leaf2,Longitude_leaf2,Issues_leaf2,Leaf_leaf2_y,Mean_Thickness,Mean_ECSt mAU,Mean_gH+,Mean_Leaf Temperature Differential,Mean_LEF,Mean_NPQt,Mean_Phi2,Mean_PhiNO,Mean_PhiNPQ,Mean_PS1 Active Centers,Mean_PS1 Open Centers,Mean_PS1 Over Reduced Centers,Mean_PS1 Oxidized Centers,Mean_Relative Chlorophyll,Mean_vH+
20240125,Drought,14,12,D,22:31:03,14.71,21.5,ATC2,0,1,00:00:05,57.7,14.9,ATC2,0,2,0.254939341,33.73333333,1.537313674,0.887568464,261.9333333,0.86216781,0.497772817,21.2,0,0,3,1,11.6,13.8,0.8,0.830769231,,113,2,47.6,57.2,3.2,0.822222222,,113,29.6,35.5,2,0.826495726,4054688,Whole Data Set,1,38.661,25.72,0.0001,203.73,13.331,-1.05,9.66069,33.028,0.944,0.65,0.18,0.17,0.435,0.94,-0.356,0.416,16.96,0.13,0.02,01/25/2024 7:49 PM,12Dl5,19.83111111,Alice Malivert,52:00:08:b6,51.4993436,-0.1755637,,5,4054690,Whole Data Set,1,38.978,25.76,0.00011,403.582,24.486,-1.15,8.6708979,28.378,0.755,0.679,0.183,0.138,0.634,0.023,0.492,0.484,21.65,0.49,0.044,01/25/2024 7:50 PM,12Dl9,19.845,Alice Malivert,52:00:08:b6,51.4993548,-0.1755619,,9,0.31,0.000105,303.656,-1.1,9.16579395,0.8495,0.6645,0.1815,0.154,0.5345,0.4815,0.068,0.45,19.305,0.032
20240125,Control,14,13,I,22:32:13,12.67,21.3,ATC2,0,1,00:00:45,53.12,15.4,ATC2,0,2,0.238516566,65.06666667,10.10412457,5.833619041,229.1666667,39.00273495,22.51823952,19.73333333,0.152752523,0.08819171,4,1,11.3,13.7,0.6,0.816793893,,103,2,41.6,48.1,2.6,0.857142857,,103,26.45,30.9,1.6,0.836968375,4054693,Whole Data Set,1,39.116,25.81,0.00013,292.79,18.367,-1.2,10.9863,37.56,0.993,0.65,0.175,0.174,0.393,1.033,-0.104,0.071,15.12,0.12,0.038,01/25/2024 7:51 PM,13Il5,19.86388889,Alice Malivert,52:00:08:b6,51.4993571,-0.1755577,,5,4054694,Whole Data Set,1,39.175,25.84,0.00012,141.789,14.859,-0.99,11.0486025,36.374,0.747,0.675,0.186,0.139,0.178,2.866,-2.517,0.652,21.02,0.27,0.017,01/25/2024 7:52 PM,13Il9,19.87638889,Alice Malivert,52:00:08:b6,51.4993665,-0.1755681,,9,0.195,0.000125,217.2895,-1.095,11.01745125,0.87,0.6625,0.1805,0.1565,0.2855,1.9495,-1.3105,0.3615,18.07,0.0275
20240125,Drought,14,14,I,,,,,,,,,,,,,,15.26666667,1.069267662,0.617341973,222,6.646803743,3.83753393,20.5,0.1,0.057735027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240125,Control,14,15,G,22:33:33,13.45,21.2,ATC2,0,1,00:01:26,61.85,15.7,ATC2,0,2,0.217461601,65.8,4.092676386,2.362907813,220.4666667,9.012398867,5.203310912,19.8,0.360555128,0.2081666,4,1,6.5,9.9,0.6,0.634408602,brown tip,104,2,41,46.9,3.1,0.865296804,,104,23.75,28.4,1.85,0.749852703,4054695,Whole Data Set,1,39.147,25.89,0.00005,105.041,15.034,-1.04,9.9289827,34.638,1.161,0.637,0.168,0.195,0.196,0.233,0.374,0.393,3.95,0.08,0.005,01/25/2024 7:53 PM,15Gl5,19.89138889,Alice Malivert,52:00:08:b6,51.4993573,-0.1755712,,5,4054696,Whole Data Set,1,39.218,25.94,0.00013,323.38,10.984,-0.95,11.0003022,36.108,0.827,0.677,0.177,0.146,0.587,0.924,-0.282,0.358,21.11,0.29,0.042,01/25/2024 7:54 PM,15Gl9,19.90444444,Alice Malivert,52:00:08:b6,51.4993654,-0.1755718,,9,0.185,0.00009,214.2105,-0.995,10.46464245,0.994,0.657,0.1725,0.1705,0.3915,0.5785,0.046,0.3755,12.53,0.0235
20240125,Drought,14,16,B,22:34:53,6.25,21.4,ATC2,0,1,00:02:16,27.19,15.8,ATC2,0,2,0.229863921,8.966666667,0.56862407,0.32829526,,,,20.56666667,0.152752523,0.08819171,4,1,4.8,5.5,0.3,0.865384615,,114,2,18.8,24.9,1.6,0.738197425,,114,11.8,15.2,0.95,0.80179102,4054697,Whole Data Set,1,39.312,25.99,0.00007,308.775,13.911,-1.32,9.4231647,33.186,1.286,0.631,0.161,0.207,0.26,1.295,-0.93,0.635,2.6,0.05,0.022,01/25/2024 7:55 PM,16Bl5,19.92111111,Alice Malivert,52:00:08:b6,51.4993542,-0.1755773,,5,4054698,Whole Data Set,1,38.858,26.06,0.0001,181.546,13.085,-0.87,9.37312155,30.231,0.87,0.689,0.166,0.145,0.405,0.646,-0.267,0.621,18.81,0.11,0.018,01/25/2024 7:56 PM,16Bl9,19.94833333,Alice Malivert,52:00:08:b6,51.4993512,-0.1755718,,9,0.08,0.000085,245.1605,-1.095,9.398143125,1.078,0.66,0.1635,0.176,0.3325,0.9705,-0.5985,0.628,10.705,0.02
20240125,Drought,14,16,D,22:35:54,9.381,21.5,ATC2,0,1,00:02:56,39.39,16.7,ATC2,0,2,0.238156893,9.933333333,0.550757055,0.317979734,,,,21.36666667,0.351188458,0.202758751,4,1,7.4,9.2,0.6,0.790697674,,115,2,28.4,35.2,2.5,0.79204893,,115,17.9,22.2,1.55,0.791373302,4054699,Whole Data Set,1,38.615,26.1,0.00009,184.08,15.259,-0.87,9.397602,32.03,1.082,0.652,0.167,0.181,0.539,1.058,0.122,-0.18,10.59,0.12,0.017,01/25/2024 7:57 PM,16Dl5,19.96166667,Alice Malivert,52:00:08:b6,51.4993525,-0.1755701,,5,4054700,Whole Data Set,1,38.877,26.14,0.00011,202.69,14.977,-1.05,9.18895185,29.637,0.742,0.689,0.178,0.132,0.485,1.173,-0.595,0.423,21.25,0.38,0.022,01/25/2024 7:58 PM,16Dl9,19.97444444,Alice Malivert,52:00:08:b6,51.4993591,-0.1755673,,9,0.25,0.0001,193.385,-0.96,9.293276925,0.912,0.6705,0.1725,0.1565,0.512,1.1155,-0.2365,0.1215,15.92,0.0195
20240125,Drought,14,16,G,22:37:14,11.76,21.3,ATC2,0,1,00:03:46,56.82,16.8,ATC2,0,2,0.206969377,14.76666667,0.472581563,0.272845092,201.5,,,21.13333333,0.321455025,0.185592145,4,1,11.4,14.3,0.8,0.785185185,,116,2,37.2,45,2.7,0.815602837,,116,24.3,29.65,1.75,0.800394011,4054701,Whole Data Set,1,38.803,26.18,0.00013,128.291,13.604,-1.09,9.4005855,32.59,1.143,0.641,0.168,0.192,0.411,0.837,-0.08,0.244,17.74,0.21,0.017,01/25/2024 7:59 PM,16Gl5,19.98861111,Alice Malivert,52:00:08:b6,51.4993558,-0.1755721,,5,4054702,Whole Data Set,1,38.594,26.24,0.00012,213.475,11.047,-1.29,11.4237108,36.952,0.774,0.687,0.176,0.137,0.577,1.075,-0.409,0.334,23.28,0.51,0.026,01/25/2024 8:00 PM,16Gl9,20.00527778,Alice Malivert,52:00:08:b6,51.4993494,-0.1755753,,9,0.36,0.000125,170.883,-1.19,10.41214815,0.9585,0.664,0.172,0.1645,0.494,0.956,-0.2445,0.289,20.51,0.0215
20240127,Drought,16,2,L,22:36:33,28.45,21,ATC2,0,1,23:28:41,89.62,25.2,ATC2,0,2,0.317451462,11.86666667,0.321455025,0.185592145,,,,20.56666667,0.404145188,0.233333333,1,1,12.6,15.1,1.1,0.821428571,yellow spot,129,2,50.5,61.5,4.4,0.807355517,,129,31.55,38.3,2.75,0.814392044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4056473,Whole Data Set,1,39.373,20.27,0.00009,333.32,3.267,-0.32,3.9580002,12.859,0.57,0.684,0.201,0.115,1.598,0.456,0.526,0.018,30.87,0.51,0.03,01/27/2024 7:46 PM,2Ll9,19.7675,Alice Malivert,52:00:08:b6,51.4993373,-0.1755747,,9,0.51,0.00009,333.32,-0.32,3.9580002,0.57,0.684,0.201,0.115,1.598,0.456,0.526,0.018,30.87,0.03
20240127,Control,16,3,M,22:37:04,20.54,20.9,ATC2,0,1,23:29:41,85.06,26,ATC2,0,2,0.241476605,69.56666667,5.040171955,2.909944635,248.6,51.27845551,29.6056301,20,0.1,0.057735027,1,1,25.1,30,2,0.825,,117,2,56.5,66,4.1,0.846526656,,117,40.8,48,3.05,0.835763328,4056474,Whole Data Set,1,39.41,20.44,0.00013,52.904,2.685,-0.19,6.41973465,22.899,0.779,0.623,0.212,0.165,1.023,0.461,0.469,0.07,21.79,0.12,0.007,01/27/2024 7:46 PM,3Ml5,19.78055556,Alice Malivert,52:00:08:b6,51.499321,-0.1755719,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,0.00013,52.904,-0.19,6.41973465,0.779,0.623,0.212,0.165,1.023,0.461,0.469,0.07,21.79,0.007
20240127,Control,16,3,N,22:38:24,18.31,20.9,ATC2,0,1,23:30:41,87.16,25.5,ATC2,0,2,0.210073428,69.03333333,0.945163125,0.545690185,219.6666667,19.78543235,11.42312469,20.1,0.6244998,0.360555128,1,1,19.1,22.9,1.6,0.821596244,,118,2,45.2,56.1,3.6,0.792380952,,118,32.15,39.5,2.6,0.806988598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4056475,Whole Data Set,1,40.058,20.87,0.00012,284.906,3.265,-0.06,7.204113,24.33,0.713,0.658,0.2,0.142,0.984,0.588,0.418,-0.006,23.25,0.55,0.034,01/27/2024 7:48 PM,3Nl9,19.80805556,Alice Malivert,52:00:08:b6,51.4993408,-0.1755858,,9,0.55,0.00012,284.906,-0.06,7.204113,0.713,0.658,0.2,0.142,0.984,0.588,0.418,-0.006,23.25,0.034
20240127,Drought,16,4,M,22:39:04,13.29,20.9,ATC2,0,1,23:31:31,57.81,26.5,ATC2,0,2,0.229891022,14.93333333,0.838649708,0.484194635,232.5,,,20.36666667,0.503322296,0.290593263,1,1,10.7,12.3,0.8,0.860869565,not full water,130,2,38.7,48.5,2.8,0.785557987,,130,24.7,30.4,1.8,0.823213776,4056476,Whole Data Set,1,40.201,21.11,0.00006,224.161,38.634,0,4.2205401,14.609,0.954,0.642,0.183,0.175,1.018,0.4,0.456,0.144,19.02,0.12,0.013,01/27/2024 7:49 PM,4Ml5,19.82194444,Alice Malivert,52:00:08:b6,51.4993186,-0.1755774,,5,4056477,Whole Data Set,1,40.401,21.35,0.00008,141.772,39.876,-0.1,5.35959,17.515,0.757,0.68,0.182,0.138,1.004,0.104,-1.509,2.405,22.74,0.55,0.011,01/27/2024 7:50 PM,4Ml9,19.83527778,Alice Malivert,52:00:08:b6,51.4993291,-0.1755808,,9,0.335,0.00007,182.9665,-0.05,4.79006505,0.8555,0.661,0.1825,0.1565,1.011,0.252,-0.5265,1.2745,20.88,0.012
20240127,Drought,16,4,N,22:40:24,19.44,20.9,ATC2,0,1,23:32:21,62.31,24.4,ATC2,0,2,0.311988445,14.06666667,0.472581563,0.272845092,,,,20.83333333,0.152752523,0.08819171,1,1,10.1,12,1.1,0.825688073,yellow/brown tip,131,2,49.5,58.7,4.2,0.831192661,,131,29.8,35.35,2.65,0.828440367,4056478,Whole Data Set,1,40.255,21.57,0.00008,75.944,3.349,-0.06,3.7776375,13.325,0.924,0.63,0.192,0.178,0.694,0.553,0.265,0.182,20.06,0.1,0.006,01/27/2024 7:50 PM,4Nl5,19.84805556,Alice Malivert,52:00:08:b6,51.4993428,-0.1755574,,5,4056479,Whole Data Set,1,40.031,21.8,0.00003,638.463,38.169,-0.05,2.5718004,7.982,0.621,0.716,0.175,0.109,1.147,0.586,0.316,0.098,28.5,0.7,0.019,01/27/2024 7:51 PM,4Nl9,19.86083333,Alice Malivert,52:00:08:b6,51.4993241,-0.1755626,,9,0.4,0.000055,357.2035,-0.055,3.17471895,0.7725,0.673,0.1835,0.1435,0.9205,0.5695,0.2905,0.14,24.28,0.0125
20240127,Control,16,5,L,22:41:14,11.24,21.1,ATC2,0,1,23:34:31,64.03,24.8,ATC2,0,2,0.175542714,73.1,5.444263036,3.143246729,241.1333333,21.12825912,12.19840609,20.8,0.1,0.057735027,2,1,22.7,25.5,1.7,0.882352941,,119,2,44.5,50.2,2.6,0.880252101,,119,33.6,37.85,2.15,0.881302521,4056480,Whole Data Set,1,39.982,22,0.0001,37.898,37.489,0.15,4.0252752,14.176,0.838,0.631,0.201,0.168,0.869,0.636,0.347,0.017,17.28,0.17,0.004,01/27/2024 7:52 PM,5Ll5,19.87416667,Alice Malivert,52:00:08:b6,51.4993263,-0.1755662,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17,0.0001,37.898,0.15,4.0252752,0.838,0.631,0.201,0.168,0.869,0.636,0.347,0.017,17.28,0.004
20240127,Control,16,7,M,,,,,,,,,,,,,,65.86666667,2.369247419,1.367885635,238.8,22.68391501,13.09656443,20.9,0.1,0.057735027,2,1,12.8,15.7,0.9,0.804054054,,120,2,36.8,45.6,2.3,0.796766744,,120,24.8,30.65,1.6,0.800410399,4056481,Whole Data Set,1,39.648,22.48,0.00009,256.095,2.661,-0.01,6.352893,21.82,0.756,0.647,0.201,0.152,0.65,0.958,-0.053,0.095,16.83,0.13,0.023,01/27/2024 7:54 PM,7Ml5,19.90222222,Alice Malivert,52:00:08:b6,51.4993241,-0.1755909,,5,4056482,Whole Data Set,1,39.022,22.7,0.00006,683.348,10.32,0.11,7.0278264,23.807,0.892,0.656,0.182,0.162,0.572,0.493,0.054,0.453,7.43,0.44,0.041,01/27/2024 7:54 PM,7Ml9,19.91555556,Alice Malivert,52:00:08:b6,51.4993247,-0.1755772,,9,0.285,0.000075,469.7215,0.05,6.6903597,0.824,0.6515,0.1915,0.157,0.611,0.7255,0.0005,0.274,12.13,0.032
20240127,Control,16,7,N,,,,,,,,,,,,,,68.96666667,2.136195996,1.233333333,236.2,18.65154149,10.7684725,20.76666667,0.251661148,0.145296631,2,1,13.2,16.1,1,0.80794702,,121,2,58.5,66.8,4.3,0.8672,damaged tip,121,35.85,41.45,2.65,0.83757351,4056483,Whole Data Set,1,38.304,22.87,0.0001,99.24,5.207,0.14,5.76629955,20.437,0.886,0.627,0.198,0.175,0.647,0.742,-0.004,0.262,16.06,0.13,0.01,01/27/2024 7:55 PM,7Nl5,19.92972222,Alice Malivert,52:00:08:b6,51.4993548,-0.175558,,5,4056484,Whole Data Set,1,38.063,23.05,0.00008,277.976,50.889,0.1,4.872744,15.924,0.69,0.68,0.189,0.131,1.092,0.538,0.359,0.103,20.89,0.43,0.022,01/27/2024 7:56 PM,7Nl9,19.94416667,Alice Malivert,52:00:08:b6,51.4993176,-0.1756172,,9,0.28,0.00009,188.608,0.12,5.319521775,0.788,0.6535,0.1935,0.153,0.8695,0.64,0.1775,0.1825,18.475,0.016
20240127,Drought,16,8,M,22:42:04,18.86,21.1,ATC2,0,1,23:35:21,40.85,24.9,ATC2,0,2,0.461689106,12.66666667,0.37859389,0.218581284,,,,21.2,0.1,0.057735027,2,1,12.9,16,1.1,0.791946309,,132,2,44.3,54.1,3.6,0.805940594,,132,28.6,35.05,2.35,0.798943451,4056485,Whole Data Set,1,38.241,23.18,0.00008,581.034,11.409,0.11,5.42673495,19.357,1.035,0.623,0.185,0.192,0.625,-0.66,-7.748,9.408,10.31,0.12,0.046,01/27/2024 7:57 PM,8Ml5,19.95527778,Alice Malivert,52:00:08:b6,51.499327,-0.1755702,,5,4056486,Whole Data Set,1,37.909,23.34,0.00007,124.464,14.847,0.05,4.141368,13.695,0.729,0.672,0.19,0.138,0.755,0.759,0.155,0.086,18.15,0.43,0.009,01/27/2024 7:58 PM,8Ml9,19.96722222,Alice Malivert,52:00:08:b6,51.4993141,-0.1755722,,9,0.275,0.000075,352.749,0.08,4.784051475,0.882,0.6475,0.1875,0.165,0.69,0.0495,-3.7965,4.747,14.23,0.0275
20240127,Control,16,9,L,22:46:15,13.79,21.3,ATC2,0,1,23:36:12,117.1,25.8,ATC2,0,2,0.117762596,70.4,0.173205081,0.1,241.9,20.30664916,11.72404936,20.3,0.2,0.115470054,3,1,27.7,33.7,2.1,0.810126582,,122,2,70.8,81.2,5.1,0.863337714,,122,49.25,57.45,3.6,0.836732148,4056487,Whole Data Set,1,37.232,23.49,0.00006,141.488,24.106,0,4.16578185,13.879,0.78,0.667,0.187,0.146,0.922,0.432,0.397,0.171,17.24,0.27,0.008,01/27/2024 7:58 PM,9Ll5,19.97944444,Alice Malivert,52:00:08:b6,51.5018993,-0.1767419,,5,4056488,Whole Data Set,1,37.108,23.61,0.00006,130.7,18.998,0.02,6.0189228,19.612,0.679,0.682,0.19,0.129,0.663,0.541,0.156,0.304,23.69,0.19,0.008,01/27/2024 7:59 PM,9Ll9,19.99,Alice Malivert,52:00:08:b6,51.5018993,-0.1767419,,9,0.23,0.00006,136.094,0.01,5.092352325,0.7295,0.6745,0.1885,0.1375,0.7925,0.4865,0.2765,0.2375,20.465,0.008
20240127,Drought,16,10,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4056489,Whole Data Set,1,36.89,23.79,0.00016,72.487,16.792,-0.02,7.02500175,23.335,0.744,0.669,0.19,0.141,0.66,0.15,0.551,0.299,18.78,0.11,0.012,01/27/2024 8:00 PM,10Il5,20.00527778,Alice Malivert,52:00:08:b6,51.4993398,-0.1755589,,5,4056490,Whole Data Set,1,36.602,23.95,0.0001,223.748,25.561,-0.14,6.5058147,21.546,0.756,0.671,0.188,0.142,0.708,0.747,0.062,0.191,23.14,0.37,0.022,01/27/2024 8:01 PM,10Il9,20.01916667,Alice Malivert,52:00:08:b6,51.4993215,-0.1755742,,9,0.24,0.00013,148.1175,-0.08,6.765408225,0.75,0.67,0.189,0.1415,0.684,0.4485,0.3065,0.245,20.96,0.017
20240127,Drought,16,10,L,22:47:25,28.25,21.2,ATC2,0,1,23:37:32,60.94,24.8,ATC2,0,2,0.463570725,22.06666667,0.577350269,0.333333333,234.5666667,9.914299437,5.724023449,20.96666667,0.251661148,0.145296631,3,1,13.5,17.1,0.8,0.779141104,,133,2,35.1,42.4,2.5,0.817042607,,133,24.3,29.75,1.65,0.798091855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240127,Control,16,11,I,22:48:15,15.33,21.6,ATC2,0,1,23:38:32,90.67,25.1,ATC2,0,2,0.169074666,69.2,4.331281566,2.500666578,241.5333333,19.90209369,11.49047915,20.76666667,0.2081666,0.120185043,3,1,19,22,1.3,0.855072464,yellow tip,123,2,50.9,61.3,4.7,0.816254417,damaged tip,123,34.95,41.65,3,0.83566344,4056491,Whole Data Set,1,36.503,24.1,0.0001,266.898,35.363,-0.25,6.856974,23.515,0.764,0.648,0.199,0.152,0.981,0.653,0.103,0.244,21.57,0.27,0.027,01/27/2024 8:01 PM,11Il5,20.03194444,Alice Malivert,52:00:08:b6,51.4993187,-0.1755696,,5,4056492,Whole Data Set,1,35.557,24.25,0.00009,187.75,6.031,-0.96,7.678674,26.872,0.965,0.635,0.186,0.179,0.591,1.07,-0.304,0.234,17.89,0.22,0.017,01/27/2024 8:02 PM,11Il9,20.04583333,Alice Malivert,52:00:08:b6,51.497959,-0.1759816,,9,0.245,0.000095,227.324,-0.605,7.267824,0.8645,0.6415,0.1925,0.1655,0.786,0.8615,-0.1005,0.239,19.73,0.022
20240127,Control,16,11,M,22:49:45,32.64,21.3,ATC2,0,1,23:39:22,81.37,24.8,ATC2,0,2,0.401130638,74.66666667,3.156474827,1.822391591,242.8666667,8.35783066,4.825395781,20.66666667,0.057735027,0.033333333,3,1,14.3,17.7,,,crushed dry,124,2,49.9,57.1,4.2,0.86389414,,124,32.1,37.4,4.2,0.86389414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4056493,Whole Data Set,1,35.308,24.5,0.00013,134.51,7.012,-1.11,9.1750968,31.176,0.74,0.654,0.199,0.147,0.574,1.162,-0.392,0.23,20.38,0.39,0.017,01/27/2024 8:04 PM,11Ml9,20.07805556,Alice Malivert,52:00:08:b6,51.4993183,-0.1755588,,9,0.39,0.00013,134.51,-1.11,9.1750968,0.74,0.654,0.199,0.147,0.574,1.162,-0.392,0.23,20.38,0.017
20240127,Control,16,11,N,22:50:35,21.93,21.4,ATC2,0,1,23:41:23,61.77,20.9,ATC2,0,2,0.355026712,66.16666667,2.573583753,1.485859273,258.3666667,11.57166079,6.680901469,20.6,0.1,0.057735027,3,1,10.3,11.8,1,0.861111111,yellow stain,125,2,48.6,55.4,3.5,0.868978805,,125,29.45,33.6,2.25,0.865044958,4056494,Whole Data Set,1,35.972,24.58,0.0001,971.539,1.69,-0.77,9.1945422,33.062,0.994,0.618,0.192,0.191,0.595,0.928,-0.084,0.157,14.52,0.14,0.097,01/27/2024 8:05 PM,11Nl5,20.09027778,Alice Malivert,52:00:08:b6,51.4993041,-0.1755754,,5,4056495,Whole Data Set,1,35.865,24.64,0.00011,135.998,5.165,-0.75,10.8982503,36.862,0.794,0.657,0.191,0.152,0.598,0.486,0.348,0.166,20.33,0.28,0.015,01/27/2024 8:06 PM,11Nl9,20.10277778,Alice Malivert,52:00:08:b6,51.4993272,-0.1755625,,9,0.21,0.000105,553.7685,-0.76,10.04639625,0.894,0.6375,0.1915,0.1715,0.5965,0.707,0.132,0.1615,17.425,0.056
20240127,Drought,16,12,I,22:55:16,14.02,21,ATC2,0,1,23:42:22,47.69,25.5,ATC2,0,2,0.293981967,22.23333333,0.945163125,0.545690185,242.8666667,5.340724046,3.083468466,20.93333333,0.2081666,0.120185043,3,1,10.2,12,0.8,0.839285714,,134,2,48.1,56.4,3.4,0.843396226,,134,29.15,34.2,2.1,0.84134097,4056496,Whole Data Set,1,36.195,24.71,0.00016,95.738,3.843,-0.86,4.3605765,16.765,1.219,0.578,0.19,0.232,0.356,0.657,0.049,0.294,12.22,0.08,0.015,01/27/2024 8:06 PM,12Il5,20.115,Alice Malivert,52:00:08:b6,51.4993262,-0.1755682,,5,4056497,Whole Data Set,1,35.831,24.77,0.00011,210.663,4.09,-0.92,9.83716245,33.273,0.779,0.657,0.193,0.15,0.503,0.856,-0.02,0.164,18.26,0.31,0.023,01/27/2024 8:07 PM,12Il9,20.1275,Alice Malivert,52:00:08:b6,51.4993384,-0.1755561,,9,0.195,0.000135,153.2005,-0.89,7.098869475,0.999,0.6175,0.1915,0.191,0.4295,0.7565,0.0145,0.229,15.24,0.019
20240127,Drought,16,12,M,22:56:16,12.09,21.2,ATC2,0,1,23:43:43,45.47,24.6,ATC2,0,2,0.265889598,22.6,1.126942767,0.65064071,247.0333333,1.429452109,0.82529456,20.53333333,0.115470054,0.066666667,3,1,8.4,10.1,0.7,0.819148936,,135,2,27.4,33.4,2,0.808917197,,135,17.9,21.75,1.35,0.814033067,4056498,Whole Data Set,1,35.992,24.82,0.00009,186.672,6.343,-0.83,9.99788265,35.777,1.037,0.621,0.186,0.193,0.251,1.556,-0.761,0.205,10.23,0.12,0.017,01/27/2024 8:08 PM,12Ml5,20.14027778,Alice Malivert,52:00:08:b6,51.4993255,-0.1755694,,5,4056499,Whole Data Set,1,35.938,24.86,0.00015,161.362,4.881,-0.83,10.6351218,35.972,0.761,0.657,0.195,0.148,0.349,1.253,-0.211,-0.042,20.54,0.21,0.024,01/27/2024 8:09 PM,12Ml9,20.1525,Alice Malivert,52:00:08:b6,51.4993208,-0.1755602,,9,0.165,0.00012,174.017,-0.83,10.31650223,0.899,0.639,0.1905,0.1705,0.3,1.4045,-0.486,0.0815,15.385,0.0205
20240127,Drought,16,12,N,22:57:26,10.27,21.3,ATC2,0,1,23:44:53,35.32,19.9,ATC2,0,2,0.290770102,26.4,1.153256259,0.665832812,262.9666667,1.18462371,0.683942818,20.63333333,0.321455025,0.185592145,3,1,8.5,10,0.6,0.840425532,,136,2,23.2,38.7,1.8,0.579945799,,136,15.85,24.35,1.2,0.710185666,4056500,Whole Data Set,1,35.686,24.9,0.00016,141.661,1.383,-1.01,9.95596245,36.329,1.175,0.609,0.18,0.211,0.411,0.702,0.01,0.287,15.57,0.09,0.023,01/27/2024 8:10 PM,12Nl5,20.16777778,Alice Malivert,52:00:08:b6,51.4993189,-0.1755708,,5,4056501,Whole Data Set,1,35.855,24.93,0.0001,123.506,3.859,-0.8,10.08127395,34.519,0.81,0.649,0.194,0.157,0.478,0.808,-0.056,0.248,19.26,0.21,0.012,01/27/2024 8:10 PM,12Nl9,20.17972222,Alice Malivert,52:00:08:b6,51.499317,-0.1755612,,9,0.15,0.00013,132.5835,-0.905,10.0186182,0.9925,0.629,0.187,0.184,0.4445,0.755,-0.023,0.2675,17.415,0.0175
